CODIGO|DESCRICAO|DTINICIO|DTFIM
0|Admissional|01012014|
1|Periódico, conforme planejamento do PCMSO|01012014|
2|De retorno ao trabalho|01012014|
3|De mudança de função|01012014|
4|De monitoração pontual, não enquadrado nos casos anteriores|01012014|
8|Demissional|01012014|
